order_id,order_date,region,province,channel,category,product,quantity,unit_price,discount,revenue,cost,profit,customer_type,payment_method,rating
ORD02339,2024-06-10,ภาคใต้,สงขลา,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1290.0,759.09,530.91,ลูกค้าประจำ,,3
ORD02538,2024-05-09,ภาคกลาง,นนทบุรี,เว็บไซต์,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0.05,655.5,497.61,157.89,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD02127,2025-10-27,ภาคกลาง,นครปฐม,Lazada,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,4,2490,0.05,10597.44,5545.27,5052.17,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD01756,2025-09-30,ภาคใต้,สงขลา,Shopee,แฟชั่น,กางเกงยีนส์,3,890,0,2990.4,1925.77,1064.63,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD02064,2024-06-11,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ครีมกันแดด,2,450,0,900.0,522.77,377.23,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD01244,2024-05-12,ภาคอีสาน,อุบลราชธานี,Shopee,แฟชั่น,เสื้อยืด,3,290,0.15,739.5,569.74,169.76,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01617,2025-06-25,ภาคเหนือ,พิษณุโลก,Shopee,แฟชั่น,เสื้อยืด,1,290,0,324.8,205.75,119.05,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02593,2025-09-04,ภาคเหนือ,เชียงใหม่,Lazada,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",3,4290,0,14414.4,7965.67,6448.73,ลูกค้าประจำ,บัตรเครดิต,5
ORD02085,2024-08-22,ภาคอีสาน,อุบลราชธานี,Lazada,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,2,2590,0.15,4403.0,3120.86,1282.14,ลูกค้าใหม่,,5
ORD00735,2025-06-08,ภาคตะวันออก,จันทบุรี,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,2,2590,0,5801.6,3758.0,2043.6,ลูกค้าใหม่,เงินสด,5
ORD00503,2025-10-02,ภาคกลาง,ปทุมธานี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,2991.62,2597.18,ลูกค้าประจำ,เงินสด,5
ORD00460,2024-08-13,ภาคอีสาน,อุบลราชธานี,Shopee,ความงาม,ครีมกันแดด,2,450,0,900.0,510.57,389.43,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01688,2025-02-18,ภาคตะวันออก,ระยอง,Shopee,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,2,690,0.05,1468.32,759.21,709.11,ลูกค้าใหม่,บัตรเครดิต,3
ORD02187,2024-04-14,ภาคกลาง,นนทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0,1180.0,673.14,506.86,ลูกค้าประจำ,เงินสด,4
ORD02856,2025-12-02,ภาคกลาง,นนทบุรี,Lazada,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0.15,9500.96,5755.42,3745.54,ลูกค้าประจำ,เงินสด,5
ORD00285,2024-11-11,ภาคกลาง,นครปฐม,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0,590.0,430.33,159.67,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD01033,2024-03-24,ภาคอีสาน,ขอนแก่น,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1290.0,722.4,567.6,ลูกค้าใหม่,โอนผ่านแอป,4
ORD00825,2025-11-06,ภาคอีสาน,นครราชสีมา,Shopee,ความงาม,ครีมกันแดด,1,450,0,504.0,322.74,181.26,ลูกค้าประจำ,เงินสด,4
ORD00992,2025-12-02,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,กางเกงยีนส์,3,890,0,2990.4,1658.15,1332.25,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD01155,2024-11-03,ภาคตะวันออก,จันทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,5,4990,0,24950.0,18619.24,6330.76,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD02817,2025-01-25,ภาคใต้,สุราษฎร์ธานี,Lazada,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,3,2490,0,8366.4,4281.71,4084.69,ลูกค้าประจำ,โอนผ่านแอป,1
ORD00495,2025-02-09,ภาคอีสาน,นครราชสีมา,เว็บไซต์,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0.1,1300.32,961.71,338.61,ลูกค้าใหม่,โอนผ่านแอป,4
ORD01220,2025-01-02,ภาคกลาง,กรุงเทพมหานคร,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,3,2590,0.05,8267.28,4809.19,3458.09,ลูกค้าประจำ,โอนผ่านแอป,1
ORD00467,2025-11-18,ภาคกลาง,ปทุมธานี,Lazada,แฟชั่น,กางเกงยีนส์,2,890,0,1993.6,1104.57,889.03,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02728,2024-09-13,ภาคตะวันออก,จันทบุรี,Lazada,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,2,690,0.15,1173.0,945.53,227.47,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD02194,2024-02-16,ภาคกลาง,กรุงเทพมหานคร,Shopee,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,2,690,0,1380.0,1019.51,360.49,ลูกค้าใหม่,บัตรเครดิต,5
ORD01284,2025-12-12,ภาคใต้,สงขลา,หน้าร้าน,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,5,690,0,3864.0,2029.12,1834.88,ลูกค้าประจำ,บัตรเครดิต,4
ORD02313,2024-02-15,ภาคอีสาน,นครราชสีมา,Lazada,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1296.31,893.69,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00975,2024-04-20,ภาคใต้,สุราษฎร์ธานี,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1290.0,859.17,430.83,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00948,2024-10-04,ภาคตะวันออก,ระยอง,Lazada,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.05,2460.5,1488.27,972.23,ลูกค้าใหม่,โอนผ่านแอป,4
ORD02261,2025-03-29,ภาคกลาง,นนทบุรี,หน้าร้าน,แฟชั่น,กระเป๋าเป้,4,990,0.05,4213.44,2682.36,1531.08,ลูกค้าใหม่,เงินสด,4
ORD02769,2025-12-01,ภาคเหนือ,เชียงใหม่,หน้าร้าน,ความงาม,เซรั่มบำรุงผิว,1,790,0.05,840.56,533.51,307.05,ลูกค้าประจำ,บัตรเครดิต,4
ORD01987,2024-08-04,ภาคอีสาน,นครราชสีมา,Shopee,ความงาม,ลิปสติก,2,350,0.05,665.0,459.26,205.74,ลูกค้าประจำ,เงินสด,5
ORD02356,2024-01-23,ภาคกลาง,นนทบุรี,LINE Shopping,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,5,4990,0,24950.0,17422.68,7527.32,ลูกค้าใหม่,บัตรเครดิต,5
ORD02091,2024-05-07,ภาคอีสาน,อุดรธานี,Shopee,ความงาม,เซรั่มบำรุงผิว,5,790,0,3950.0,2566.96,1383.04,ลูกค้าใหม่,เก็บเงินปลายทาง,2
ORD00573,2025-06-18,ภาคเหนือ,เชียงใหม่,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,2,1290,0,2889.6,1560.88,1328.72,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD01913,2024-11-03,ภาคกลาง,นนทบุรี,Shopee,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1380.28,809.72,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00210,2024-06-04,ภาคอีสาน,อุบลราชธานี,หน้าร้าน,แฟชั่น,กางเกงยีนส์,1,890,0,890.0,594.44,295.56,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD00318,2024-11-19,ภาคอีสาน,นครราชสีมา,หน้าร้าน,คอมพิวเตอร์,เมาส์เกมมิ่ง,4,890,0,3560.0,2141.88,1418.12,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD01040,2025-04-20,ภาคกลาง,นนทบุรี,Lazada,แฟชั่น,กระเป๋าเป้,4,990,0,4435.2,2480.11,1955.09,ลูกค้าใหม่,เงินสด,4
ORD00849,2024-07-03,ภาคใต้,สุราษฎร์ธานี,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0.05,560.5,395.05,165.45,ลูกค้าประจำ,เงินสด,3
ORD01263,2024-05-09,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,อิเล็กทรอนิกส์,สมาร์ทวอทช์,2,3490,0.05,6631.0,3850.33,2780.67,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00535,2024-01-06,ภาคกลาง,นนทบุรี,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0.15,671.5,577.79,93.71,ลูกค้าใหม่,เงินสด,5
ORD02888,2025-03-27,ภาคอีสาน,ขอนแก่น,LINE Shopping,แฟชั่น,กระเป๋าเป้,2,990,0,2217.6,1174.94,1042.66,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00373,2025-12-07,ภาคใต้,ภูเก็ต,Lazada,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0.05,3713.36,1974.28,1739.08,ลูกค้าประจำ,บัตรเครดิต,4
ORD02970,2025-07-16,ภาคใต้,สุราษฎร์ธานี,หน้าร้าน,แฟชั่น,เสื้อยืด,1,290,0,324.8,172.08,152.72,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00701,2024-03-10,ภาคเหนือ,พิษณุโลก,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0,450.0,273.57,176.43,ลูกค้าใหม่,โอนผ่านแอป,5
ORD02964,2024-03-14,ภาคกลาง,นนทบุรี,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0,1180.0,803.88,376.12,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD00163,2025-11-18,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,กางเกงยีนส์,1,890,0,996.8,604.61,392.19,ลูกค้าประจำ,เงินสด,4
