app_id,name,release_date,primary_genre,developer_tier,price_usd,price_range,is_free,early_access,multiplayer,thai_language,steam_deck,owners_estimate,positive_reviews,negative_reviews,review_pct,avg_playtime_hours,peak_ccu,estimated_revenue_usd,success
168968,Frozen Frontier Remastered,2022-07-13,Roguelike,Indie,14.99,$10-20,Paid,No,No,No,Playable,21900,713,128,84.8,19.6,57,138696,Not hit
141551,Lost Odyssey Deluxe,2022-06-10,Adventure,AA,29.99,$20-40,Paid,No,No,No,Verified,9600,204,104,66.5,16.1,30,95638,Not hit
135853,Iron Racer Deluxe 2,2018-01-02,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,200,2,3,44.8,70.6,0,701,Not hit
124531,Eternal Chronicles: Origins,2020-10-16,Adventure,Indie,4.99,< $5,Paid,No,No,No,Playable,8200,106,65,62.3,13.3,32,17174,Not hit
127121,Star Protocol Remastered II,2021-10-15,RPG,AA,19.99,$10-20,Paid,No,No,No,Unsupported,414200,7283,557,92.9,44.5,741,3113240,Hit
137888,Rogue Chronicles Remastered Deluxe,2023-05-11,Puzzle,Indie,14.99,$10-20,Paid,No,No,No,Verified,10100,101,53,66.2,1.9,31,68209,Not hit
158830,Cyber Tower: Origins,2020-12-16,Roguelike,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,3300,70,19,79.4,16.1,3,14981,Not hit
166489,Broken Arena 2 Remastered,2020-01-21,Survival,Indie,2.99,< $5,Paid,Yes,Yes,No,Playable,113200,2154,666,76.4,111.7,595,109451,Not hit
159570,Golden Racer Deluxe,2018-12-29,Casual,Indie,9.99,$5-10,Paid,Yes,No,No,Unsupported,26400,460,207,69.1,9.0,76,95990,Not hit
155130,Steel Frontier: Origins,2021-07-22,Puzzle,Indie,24.99,$20-40,Paid,No,No,No,Playable,14100,305,113,73.1,3.1,21,142036,Not hit
112136,Hidden Island,2022-11-02,Survival,AAA,49.99,$40+,Paid,No,Yes,No,Verified,1340100,33442,14061,70.4,12.6,10271,23774930,Not hit
157350,Rogue Frontier II,2021-04-22,RPG,Indie,4.99,< $5,Paid,No,No,No,Verified,5100,78,39,66.7,59.2,6,9071,Not hit
151541,Hidden Survivors Remastered,2021-12-13,Racing,AA,24.99,$20-40,Paid,No,Yes,No,Verified,75600,884,406,68.6,36.1,386,713130,Not hit
124235,Golden Chronicles 2,2024-01-26,Adventure,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,900,24,5,83.7,10.8,5,6387,Not hit
176997,Eternal Frontier 2,2021-12-25,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,517800,14743,2361,86.2,12.4,1513,1676903,Hit
173741,Broken Protocol II II,2021-08-05,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,2800,56,29,66.3,11.9,11,14683,Not hit
102109,Void Odyssey,2017-05-16,Adventure,Indie,0.99,< $5,Paid,No,No,No,Playable,1000,11,7,63.5,3.6,2,397,Not hit
122163,Star Factory 2,2022-10-27,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,2200,34,9,79.9,16.1,8,7070,Not hit
181807,Solar Dungeon Deluxe Remastered,2018-05-09,Action,Indie,0.0,Free,Free,Yes,Yes,Yes,Unsupported,436200,4632,3013,60.6,23.1,2193,117951,Not hit
170855,Frozen League: Origins Deluxe,2023-10-01,Puzzle,Indie,0.99,< $5,Paid,No,No,No,Playable,300,6,2,77.7,9.0,0,100,Not hit
175406,Rogue Island Deluxe Remastered,2022-09-04,Action,Indie,0.99,< $5,Paid,Yes,No,Yes,Playable,12700,258,125,67.6,11.3,12,4398,Not hit
114208,Dragon Village,2017-09-12,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,33900,788,147,84.3,30.2,76,107838,Not hit
172150,Golden Kingdom 2 Remastered,2019-06-03,Horror,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,3800,99,16,86.8,6.7,2,29087,Not hit
147656,Neon Dungeon Remastered,2016-12-25,Action,AA,24.99,$20-40,Paid,No,No,No,Verified,251800,3649,670,84.5,29.1,790,2702878,Hit
112506,Lost Survivors: Origins,2017-07-18,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Playable,2000,27,21,57.2,5.2,5,12436,Not hit
186062,Pixel Factory 2 Deluxe,2021-02-22,Puzzle,Indie,24.99,$20-40,Paid,No,No,No,Playable,900,20,9,70.9,,2,9119,Not hit
171669,Hidden Horizon: Origins Remastered,2023-06-05,Action,Indie,14.99,$10-20,Paid,No,No,No,Verified,2800,57,16,78.3,11.9,1,15881,Not hit
138702,Solar Island Deluxe,2022-09-18,Roguelike,Indie,9.99,$5-10,Paid,No,No,No,Verified,18600,499,6,99,3.8,53,76317,Not hit
163899,Neon Odyssey: Origins,2023-04-10,Action,AAA,59.99,$40+,Paid,No,No,Yes,,565300,6691,2841,70.2,16.6,1551,11921349,Not hit
106993,Neon Arena,2023-03-23,Adventure,AA,39.99,$20-40,Paid,No,No,Yes,Playable,82700,1044,336,75.7,12.6,164,1444787,Not hit
192056,Steel Tactics II Remastered,2017-10-14,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,2600,58,17,78.3,6.8,5,9268,Not hit
143697,Eternal League 2,2023-09-12,Adventure,Indie,4.99,< $5,Paid,No,No,No,Unsupported,567500,16570,1842,90.0,5.7,1594,1253926,Hit
139368,Void Odyssey II,2020-02-10,Casual,Indie,14.99,$10-20,Paid,Yes,No,No,Unsupported,10400,209,106,66.4,5.8,14,67505,Not hit
175480,Rogue Dungeon Remastered,2022-04-11,Roguelike,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,39200,977,318,75.5,21.8,89,193641,Not hit
161901,Hidden Kingdom: Origins,2021-03-13,Casual,Indie,4.99,< $5,Paid,No,No,No,Playable,8100,146,25,85.6,9.8,15,14965,Not hit
154390,Iron Legends II 2,2017-06-21,Strategy,Indie,19.99,$10-20,Paid,Yes,No,No,Playable,11600,179,43,80.7,26.4,33,91740,Not hit
169375,Rogue Colony Deluxe,2019-10-11,Strategy,Indie,4.99,< $5,Paid,Yes,No,No,Playable,1900,17,14,55.4,30.7,2,3675,Not hit
114578,Steel Kingdom Remastered,2018-03-05,Roguelike,Indie,9.99,$5-10,Paid,No,No,No,Playable,8100,125,55,69.9,81.2,6,32163,Not hit
186654,Wild Empire Deluxe,2025-07-30,Casual,Indie,0.0,Free,Free,No,Yes,No,Playable,27700,719,319,69.3,9.2,68,13516,Not hit
170929,Cyber Odyssey: Origins,2016-05-10,Action,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,14200,361,105,77.5,75.6,11,59950,Not hit
139516,Neon Dungeon,2018-02-28,Action,Indie,9.99,$5-10,Paid,Yes,Yes,No,Playable,6400,114,83,57.9,8.4,10,20711,Not hit
119906,Frozen Ocean 2,2025-12-10,Sports,Indie,19.99,$10-20,Paid,No,Yes,No,Verified,1700,29,14,67.9,23.0,9,12100,Not hit
188171,Frozen Kingdom II II,2023-06-11,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,2900,77,36,69.0,43.7,11,9310,Not hit
188393,Broken Factory: Origins,2022-02-23,Puzzle,AAA,0.0,Free,Free,No,No,No,Playable,214600,4582,2955,60.8,6.7,503,254937,Not hit
126603,Dragon Colony: Origins,2020-07-16,Casual,AA,24.99,$20-40,Paid,No,No,Yes,Playable,102600,2726,1025,72.7,8.0,143,1062976,Not hit
123088,Frozen Protocol II,2022-11-19,Strategy,AA,29.99,$20-40,Paid,No,No,No,Playable,105200,1413,274,83.8,12.9,74,1069994,Hit
185285,Pixel Dungeon: Origins,2021-05-09,RPG,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,2800,53,27,66.6,61.8,17,17314,Not hit
180512,Silent Chronicles: Origins II,2024-03-03,Puzzle,Indie,19.99,$10-20,Paid,No,No,No,Verified,18200,225,68,76.9,5.5,20,163369,Not hit
153539,Crystal Horizon: Origins,2017-07-04,Action,AA,39.99,$20-40,Paid,No,Yes,Yes,Unsupported,96700,1924,622,75.6,16.5,765,1523953,Not hit
124494,Mystic Kingdom Deluxe,2020-12-10,Action,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,2000,20,12,65.0,30.4,7,12604,Not hit
135298,Lost Tactics 2,2021-01-26,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,5500,164,26,86.4,20.2,12,21939,Not hit
175665,Tiny Chronicles 2 Remastered,2023-06-14,Survival,Indie,0.0,Free,Free,No,Yes,No,Unsupported,125800,3014,1513,66.6,18.2,902,148775,Not hit
191538,Star Empire Remastered: Origins,2024-05-24,Puzzle,AA,29.99,$20-40,Paid,No,No,No,Playable,254600,3651,665,84.6,9.8,334,3100782,Hit
124161,Steel Hunter: Origins,2018-04-18,Action,AA,19.99,$10-20,Paid,No,No,No,Unsupported,328300,8227,1956,80.8,11.4,1088,2798578,Hit
172816,Last Survivors 2,2021-05-04,RPG,Indie,9.99,$5-10,Paid,No,No,No,Playable,27700,343,73,82.5,36.0,57,124878,Not hit
166933,Silent Arena Remastered: Origins,2025-11-30,Action,AA,39.99,$20-40,Paid,No,No,No,Verified,71300,970,151,86.6,4.2,45,1282744,Not hit
141699,Void Colony Remastered,2023-06-05,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Verified,13400,333,114,74.7,12.9,48,83438,Not hit
184915,Dragon Empire: Origins,2024-05-15,Strategy,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,61600,1927,244,88.8,39.4,116,225881,Not hit
134151,Last Chronicles Remastered,2024-01-30,Casual,Indie,2.99,< $5,Paid,Yes,No,No,Verified,800,9,15,40.9,3.2,2,1016,Not hit
121904,Frozen Chronicles Deluxe 2,2017-06-01,RPG,Indie,2.99,< $5,Paid,No,No,No,Verified,12900,336,125,73.1,157.6,14,13418,Not hit
167488,Tiny Racer II: Origins,2025-11-25,RPG,Indie,0.0,Free,Free,No,No,No,Verified,10200,158,33,83.0,12.9,9,6951,Not hit
112691,Dark Protocol,2023-02-01,Adventure,AAA,0.0,Free,Free,No,No,Yes,Unsupported,326600,6834,4519,60.2,11.7,256,278463,Not hit
105328,Last Chronicles,2016-08-30,Simulation,Indie,2.99,< $5,Paid,No,No,No,Verified,5000,105,24,81.9,25.4,16,5261,Not hit
107696,Iron Colony,2019-06-17,Survival,AA,24.99,$20-40,Paid,No,Yes,No,Playable,3077600,53921,7845,87.3,25.0,18951,28914101,Hit
114948,Iron Arena II 2,2020-01-02,Strategy,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,50100,1473,328,81.8,56.2,185,158436,Not hit
137185,Shadow League Remastered,2022-03-23,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,33900,498,78,86.5,19.4,66,107015,Not hit
146731,Dark Protocol 2,2023-11-03,Horror,AA,24.99,$20-40,Paid,No,Yes,Yes,Playable,99900,2000,324,86.1,6.0,271,906897,Not hit
132042,Broken Hunter Remastered: Origins,2020-04-14,RPG,AA,24.99,$20-40,Paid,No,No,No,Verified,99500,1188,949,55.6,77.1,252,967796,Not hit
160051,Cyber Ocean,2020-09-19,Action,AA,19.99,$10-20,Paid,No,No,No,Unsupported,522400,11821,254,97.9,13.1,661,4000531,Hit
108843,Iron Survivors,2021-10-18,Action,Indie,4.99,< $5,Paid,No,No,No,,1500,33,12,74.1,27.0,0,3216,Not hit
170041,Wild Frontier II,2022-03-13,Roguelike,Indie,0.0,Free,Free,No,No,No,Verified,108100,1240,399,75.7,22.1,54,106969,Not hit
114171,Lost Chronicles,2025-03-20,Survival,Indie,19.99,$10-20,Paid,No,Yes,No,Unsupported,20500,628,44,93.6,26.1,92,146445,Not hit
187764,Pixel League Deluxe: Origins,2023-03-12,Roguelike,Indie,14.99,$10-20,Paid,No,Yes,Yes,Verified,2000,37,17,69.0,17.9,14,10541,Not hit
179402,Broken Island 2,2016-07-30,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Unsupported,56500,850,443,65.8,7.3,213,92114,Not hit
104884,Pixel Tactics Deluxe,2023-12-23,Strategy,AA,29.99,$20-40,Paid,No,No,No,Verified,737000,23493,1851,92.7,12.5,491,7242695,Hit
192241,Void Racer Deluxe: Origins,2020-07-20,Adventure,Indie,4.99,< $5,Paid,Yes,No,No,Playable,12300,139,51,73.4,7.3,25,22286,Not hit
191723,Star Village Deluxe II,2016-04-23,Action,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,27700,319,150,68.1,13.8,14,103228,Not hit
100851,Solar Horizon,2024-03-26,Strategy,Indie,4.99,< $5,Paid,No,No,Yes,Playable,295200,8013,1967,80.3,22.9,794,653687,Hit
142291,Dark Ocean 2,2024-10-06,Strategy,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,6600,175,19,90.4,34.8,8,12295,Not hit
159311,Iron Empire Remastered,2024-10-31,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,39700,896,349,72.0,16.7,206,130528,Not hit
150468,Lost Arena Remastered,2019-09-11,Racing,Indie,2.99,< $5,Paid,Yes,Yes,No,Unsupported,33500,964,305,76.0,13.8,67,42263,Not hit
107400,Cyber League,2018-01-08,Puzzle,Indie,0.99,< $5,Paid,Yes,No,No,Verified,700,15,7,72.4,3.6,2,252,Not hit
178181,Tiny Chronicles: Origins II,2018-03-24,Strategy,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,7000,163,61,73.2,79.5,34,23160,Not hit
144918,Golden Tactics Deluxe,2023-08-28,Strategy,Indie,0.0,Free,Free,No,Yes,No,Playable,260300,4259,1295,76.7,31.6,985,148639,Not hit
157128,Silent Empire Remastered,2025-07-05,Action,Indie,4.99,< $5,Paid,No,No,No,Playable,24400,356,78,82.2,10.1,90,43364,Not hit
131413,Lost Empire II,2025-11-30,RPG,Indie,19.99,$10-20,Paid,No,No,No,Playable,63800,1002,123,89.1,15.0,141,501396,Not hit
185137,Tiny Chronicles 2 Remastered Remastered,2020-02-07,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Verified,1600,35,22,62.5,3.5,1,3581,Not hit
186802,Mystic Racer 2 2,2018-03-13,Action,Indie,14.99,$10-20,Paid,No,No,No,Playable,500,9,7,58.8,8.6,1,2941,Not hit
177959,Silent Tower Remastered 2,2018-05-04,Strategy,Indie,4.99,< $5,Paid,No,No,No,Verified,10700,251,61,80.5,100.7,21,22972,Not hit
161605,Frozen League: Origins,2023-10-21,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,11300,295,78,79.2,3.9,8,46119,Not hit
182177,Dragon Chronicles 2,2019-12-30,Casual,Indie,14.99,$10-20,Paid,No,No,No,Playable,2300,49,21,71.3,11.9,4,15115,Not hit
182436,Hidden Protocol: Origins Remastered,2023-09-10,Strategy,Indie,19.99,$10-20,Paid,Yes,No,Yes,Playable,29100,460,122,79.1,25.8,46,232816,Not hit
119314,Crystal Hunter II,2019-07-31,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Unsupported,1600,18,10,67.6,8.0,5,2791,Not hit
174555,Mystic Tower Deluxe II,2019-02-16,Roguelike,Indie,2.99,< $5,Paid,Yes,No,No,Verified,9900,199,84,70.6,18.2,22,13431,Not hit
188541,Neon Hunter Remastered: Origins,2021-05-31,Action,AAA,59.99,$40+,Paid,No,No,Yes,Unsupported,9046300,147001,54924,72.8,22.5,27457,205503338,Not hit
168265,Wild Dungeon 2 II,2021-05-17,Puzzle,Indie,4.99,< $5,Paid,Yes,No,No,Playable,14900,322,69,82.5,4.0,25,31952,Not hit
173223,Lost Chronicles: Origins,2023-01-20,Casual,Indie,4.99,< $5,Paid,No,No,No,Verified,4700,75,28,73.0,6.1,11,8929,Not hit
137333,Broken Legends,2017-03-27,Simulation,Indie,2.99,< $5,Paid,Yes,No,No,Playable,3800,76,37,67.6,17.5,8,4584,Not hit
172557,Silent Frontier II II,2024-04-19,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Playable,300,4,3,60.5,9.2,0,1541,Not hit
104070,Silent Legends,2016-06-13,Horror,AA,19.99,$10-20,Paid,No,No,No,Verified,225300,3884,1452,72.8,11.5,253,1666198,Not hit
172446,Eternal Kingdom II,2018-12-15,Strategy,AA,24.99,$20-40,Paid,No,No,Yes,Playable,20100,462,229,67.0,20.6,23,173836,Not hit
163751,Iron Hunter 2,2024-05-22,Action,Indie,4.99,< $5,Paid,No,No,No,Unsupported,4900,117,74,61.6,7.3,13,9776,Not hit
192352,Shadow Dungeon: Origins Deluxe,2022-05-11,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,900,14,11,58.5,3.2,2,2860,Not hit
102553,Silent Survivors,2024-11-01,Action,Indie,14.99,$10-20,Paid,No,No,No,Playable,11100,196,29,87.3,10.6,38,71573,Not hit
170892,Star Hunter: Origins,2020-01-24,Action,Indie,9.99,$5-10,Paid,Yes,No,No,Unsupported,38100,670,276,70.9,27.9,84,129440,Not hit
159681,Solar Racer II,2025-04-10,RPG,Indie,4.99,< $5,Paid,No,No,No,Playable,17500,292,54,84.6,30.0,19,33014,Not hit
188467,Broken Arena 2: Origins,2025-03-21,Puzzle,Indie,0.0,Free,Free,Yes,No,No,Playable,2000,37,40,48.8,3.1,2,2120,Not hit
124975,Steel Protocol II,2022-09-02,Adventure,Indie,4.99,< $5,Paid,No,No,No,Verified,6000,161,39,80.8,8.0,15,11379,Not hit
140663,Lost Protocol,2019-11-05,Sports,AA,0.0,Free,Free,No,Yes,No,Playable,380200,6382,3088,67.4,27.2,1461,210517,Not hit
142180,Last Hunter Remastered,2022-07-17,Simulation,Indie,4.99,< $5,Paid,No,Yes,No,Verified,3400,82,34,71.4,32.9,9,5521,Not hit
133855,Eternal Chronicles 2 Remastered,2025-09-24,Casual,Indie,4.99,< $5,Paid,No,No,No,Playable,300,5,4,61.7,4.9,0,537,Not hit
113838,Neon Kingdom 2,2018-07-24,Puzzle,Indie,4.99,< $5,Paid,No,Yes,Yes,Playable,22900,457,6,98.9,5.3,58,48309,Not hit
141884,Void Survivors Remastered,2025-10-26,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,1600,34,25,58.7,15.1,7,9891,Not hit
104958,Wild League,2025-07-24,Strategy,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,11200,240,25,90.6,45.0,55,72934,Not hit
136149,Solar Odyssey Remastered,2018-11-22,Casual,Indie,0.0,Free,Free,No,No,No,Unsupported,908700,22359,12469,64.2,6.6,1066,781494,Not hit
118056,Hidden Dungeon: Origins,2025-05-31,Roguelike,Indie,4.99,< $5,Paid,Yes,No,No,Playable,22900,588,231,71.8,26.5,50,47925,Not hit
182843,Wild Island Deluxe,2025-11-13,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Playable,9400,273,47,85.4,4.6,14,18179,Not hit
127084,Dragon League 2,2023-04-17,Adventure,AA,0.0,Free,Free,No,No,No,Verified,302700,3597,1550,69.9,9.0,191,389910,Not hit
172224,Pixel Odyssey: Origins Remastered,2023-08-17,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,6300,145,91,61.8,14.8,8,27355,Not hit
185100,Silent Empire Deluxe,2018-05-20,Casual,Indie,0.99,< $5,Paid,No,No,No,Unsupported,2800,29,32,48.6,10.1,8,881,Not hit
186099,Rogue Dungeon Deluxe Deluxe,2020-03-20,Sports,AA,24.99,$20-40,Paid,No,No,Yes,Verified,1780900,33801,16276,67.5,20.5,4862,16660922,Not hit
170263,Pixel Ocean 2,2023-09-18,RPG,Indie,4.99,< $5,Paid,No,Yes,No,Verified,1100,22,8,75.2,90.4,5,2171,Not hit
185470,Silent Factory: Origins Deluxe,2019-03-18,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Unsupported,369400,6227,964,86.6,24.0,2800,2244945,Hit
110027,Frozen Ocean,2023-03-15,Adventure,AA,19.99,$10-20,Paid,No,Yes,No,Playable,46000,796,369,68.4,17.8,197,325775,Not hit
128009,Last Ocean: Origins,2018-01-30,Adventure,Indie,0.0,Free,Free,No,Yes,No,Verified,49100,1285,201,86.5,11.5,233,25841,Not hit
146102,Star Survivors Remastered,2023-03-06,Simulation,Indie,4.99,< $5,Paid,Yes,No,No,Verified,17800,248,68,78.5,60.3,11,37007,Not hit
182880,Neon Dungeon: Origins: Origins,2016-06-16,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,4500,102,5,96.2,11.3,4,20205,Not hit
158127,Shadow Hunter: Origins,2022-09-14,Survival,Indie,0.0,Free,Free,No,No,No,Unsupported,34200,628,355,63.9,13.3,72,9211,Not hit
170374,Pixel Frontier II Remastered,2025-03-16,Action,AA,19.99,$10-20,Paid,No,No,Yes,Unsupported,32000,417,154,73.1,10.7,40,211204,Not hit
179846,Mystic Frontier Deluxe 2,2023-10-20,Casual,Indie,4.99,< $5,Paid,No,No,No,Verified,900,14,7,70.7,5.6,1,1588,Not hit
168117,Broken Ocean Deluxe,2025-09-16,Adventure,Indie,2.99,< $5,Paid,No,No,No,Playable,5800,115,18,86.6,3.6,6,5502,Not hit
111914,Shadow Survivors Deluxe,2019-05-09,Casual,Indie,4.99,< $5,Paid,No,Yes,No,Verified,61600,1684,675,71.4,8.3,325,99262,Not hit
102405,Pixel Village II,2024-03-16,Action,Indie,9.99,$5-10,Paid,No,No,No,Verified,20200,254,67,79.4,9.0,13,71177,Not hit
107030,Iron Frontier,2016-03-27,Puzzle,Indie,4.99,< $5,Paid,Yes,No,No,Playable,11800,260,89,74.7,3.8,22,19128,Not hit
103219,Pixel Colony II,2025-02-25,Casual,Indie,0.99,< $5,Paid,No,No,No,Verified,1700,33,17,66.0,2.6,5,656,Not hit
191612,Broken Protocol: Origins,2024-11-28,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,1400,30,23,56.8,11.3,4,6109,Not hit
104329,Star Racer,2023-05-02,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,11800,301,121,71.4,11.2,53,40756,Not hit
161457,Lost League 2 2,2021-04-29,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,838700,16573,5379,75.5,6.9,983,3445226,Not hit
126973,Cyber Island II,2023-08-26,Survival,Indie,0.0,Free,Free,No,No,No,Verified,85600,1072,622,63.3,12.6,163,21417,Not hit
176035,Tiny League Remastered II,2019-06-24,Action,Indie,4.99,< $5,Paid,No,No,No,Playable,7100,118,38,75.7,14.8,26,11940,Not hit
175961,Dragon Colony Deluxe Deluxe,2017-01-06,Casual,AAA,69.99,$40+,Paid,No,No,Yes,Unsupported,191000,3095,2734,53.1,6.5,751,5848364,Not hit
110841,Eternal Ocean,2022-09-30,Casual,AA,19.99,$10-20,Paid,No,No,No,Unsupported,6100,106,102,51.4,4.5,10,45784,Not hit
159977,Mystic League Deluxe,2022-02-09,Adventure,Indie,4.99,< $5,Paid,No,No,No,Unsupported,7500,247,23,91.5,64.4,5,16717,Not hit
152059,Tiny Chronicles: Origins,2024-10-07,Horror,Indie,4.99,< $5,Paid,No,No,No,Verified,2100,35,11,77.7,9.0,1,3622,Not hit
107363,Iron Arena II,2024-03-05,Simulation,Indie,14.99,$10-20,Paid,Yes,Yes,No,Unsupported,6500,138,96,59.4,33.2,38,31719,Not hit
105735,Star Tower,2023-04-26,Strategy,Indie,14.99,$10-20,Paid,Yes,No,No,Playable,6200,54,40,57.8,39.2,18,41597,Not hit
102257,Silent Colony,2024-08-30,Horror,AAA,69.99,$40+,Paid,No,No,No,Playable,112500,1983,715,73.5,8.3,166,3400646,Not hit
182140,Silent Legends II,2022-07-19,Casual,Indie,14.99,$10-20,Paid,No,No,No,Playable,2700,72,32,69.6,3.8,5,15409,Not hit
150986,Star Dungeon Deluxe,2023-12-22,Adventure,Indie,2.99,< $5,Paid,No,No,No,Unsupported,1100,13,7,66.1,4.1,0,1039,Not hit
140330,Void Chronicles Deluxe,2018-07-16,Sports,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,3900,71,41,64.0,81.9,28,8649,Not hit
173778,Eternal Legends Remastered II,2023-01-05,Adventure,AAA,49.99,$40+,Paid,No,No,Yes,Playable,612800,9312,7347,55.9,27.5,391,10136354,Not hit
169190,Dark Kingdom 2,2022-09-28,Survival,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,5700,103,22,82.7,,31,21848,Not hit
160569,Pixel Colony II: Origins,2018-05-10,Racing,AA,19.99,$10-20,Paid,No,No,No,Playable,1600,18,18,50.2,8.2,5,12900,Not hit
130969,Iron Survivors Deluxe,2018-05-06,Casual,Indie,14.99,$10-20,Paid,No,No,No,Playable,13400,210,40,84.1,19.0,25,77488,Not hit
163936,Void Dungeon Remastered,2023-04-23,Adventure,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,169100,3923,764,83.7,6.6,586,1134866,Hit
134336,Shadow Horizon,2024-11-30,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,49300,1573,270,85.4,7.7,105,243007,Not hit
125678,Hidden Protocol: Origins,2018-08-19,RPG,Indie,0.0,Free,Free,No,No,No,Verified,68300,844,460,64.8,42.6,62,73908,Not hit
146805,Last Protocol: Origins,2023-08-28,Casual,AA,19.99,$10-20,Paid,No,No,No,Playable,32900,759,293,72.2,7.3,81,275523,Not hit
105513,Silent Frontier,2023-07-11,RPG,Indie,4.99,< $5,Paid,No,No,No,Playable,1500,38,17,70.4,116.3,1,3384,Not hit
104181,Mystic Odyssey,2022-10-13,Adventure,Indie,4.99,< $5,Paid,No,No,No,Playable,8400,112,29,79.8,12.8,14,13997,Not hit
109028,Neon Racer,2022-11-21,Action,Indie,9.99,$5-10,Paid,No,No,No,Verified,1400,14,7,69.9,15.8,3,5075,Not hit
101332,Rogue Arena,2021-05-18,Adventure,AA,24.99,$20-40,Paid,No,No,No,Playable,58100,848,288,74.7,17.6,158,588961,Not hit
111322,Dark Tactics,2025-12-01,Sports,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,1600,48,14,78.1,21.5,5,5232,Not hit
122126,Steel League Remastered,2020-01-04,Strategy,AA,24.99,$20-40,Paid,No,Yes,No,Playable,627300,7426,2437,75.3,42.8,3742,7022159,Not hit
154205,Lost Island Remastered,2020-06-20,Adventure,Indie,14.99,$10-20,Paid,Yes,No,No,,38200,456,248,64.8,6.9,66,217778,Not hit
109509,Dragon Colony Remastered,2021-05-14,Racing,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,4100,80,38,68.6,29.0,8,17456,Not hit
148470,Pixel Arena II Remastered,2020-05-26,Racing,AA,24.99,$20-40,Paid,No,Yes,No,Verified,249400,3648,840,81.3,64.7,793,2632466,Hit
185655,Star Hunter: Origins 2,2020-05-17,RPG,AA,39.99,$20-40,Paid,No,No,Yes,Verified,13300,137,95,59.4,18.0,22,185302,Not hit
143401,Golden Factory Deluxe,2021-06-02,Survival,Indie,0.0,Free,Free,No,Yes,No,Unsupported,112500,2570,951,73.0,29.4,548,37562,Not hit
164787,Tiny Chronicles Remastered,2016-02-09,Casual,Indie,14.99,$10-20,Paid,No,No,No,Verified,1500,43,15,74.5,12.5,5,8129,Not hit
137444,Last Chronicles II,2018-04-04,Roguelike,Indie,4.99,< $5,Paid,No,Yes,No,Playable,60100,831,102,89.1,24.2,134,105404,Not hit
135409,Crystal Tactics II,2016-06-03,Puzzle,Indie,14.99,$10-20,Paid,No,No,No,Verified,1000,21,8,73.2,8.1,1,5610,Not hit
180290,Frozen Factory 2 Deluxe,2023-08-14,Horror,Indie,14.99,$10-20,Paid,No,No,No,Playable,1700,30,17,64.6,7.4,1,8588,Not hit
